Category,Institution,Type (HigherEducationBySector),County,zip code (HigherEducationBySector),Address (HigherEducationBySector),Latitude (HigherEducationBySector),Longitude (HigherEducationBySector),Sector and Type (HigherEducationBySector),City (HigherEducationInstitutions),Total price for in-district students living on campus  2024-25 (DRVCOST2024) (Cost),Total price for in-state students living on campus 2024-25 (DRVCOST2024) (Cost),Total price for in-district students living off campus (not with family)  2024-25 (DRVCOST2024) (Cost),Total price for in-state students living off campus (not with family)  2024-25 (DRVCOST2024) (Cost),Total price for in-district students living off campus (with family)  2024-25 (DRVCOST2024) (Cost),Total price for in-state students living off campus (with family)  2024-25 (DRVCOST2024) (Cost),State abbreviation (HD2024) (Cost),Distance to Philly (Latitude),Distance to Philly (Longitude),Distance to Pittsburgh (Latitude),Distance to Pittsburgh (Longitude),Distance to Allentown (Latitude),Distance to Allentown (Longitude),Distance to Reading (Latitude),Distance to Reading (Longitude),Distance to Erie (Latitude),Distance to Erie (Longitude),North,East,South,West,Central
Private College and University,Pennsylvania Coll Art & Design,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Pennsylvania College of Health Sciences,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Pennsylvania Highlands Community College,,Cambria,,,,,,Johnstown,,,,,,,,,,,,,,,,,,0,0,1,1,1
Private Two-Year College,Pennsylvania Inst of Tech,,Delaware,,,,,,Media,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private State-Aided Institution,Philadelphia College of Osteopathic Medicine,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Philadelphia University/ Main,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Pittsburgh Technical College,,Allegheny,,,,,,Oakdale,,,,,,,,,,,,,,,,,,0,0,1,1,0
Theological Seminary,Pittsburgh Theo Seminary,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Point Park University,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Community College,Reading Area Community College,,Berks,,,,,,Reading,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Reconstructionist Rabbinical College,,Montgomery,,,,,,Wyncote,,,,,,,,,,,,,,,,,,0,1,1,0,0
Theological Seminary,Reformed Episcopal Seminary,,Montgomery,,,,,,Blue Bell,,,,,,,,,,,,,,,,,,0,1,1,0,0
Theological Seminary,Reformed Presbyterian Theo Sem,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Robert Morris University,,Allegheny,,,,,,Moon Township,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Rosemont College,,Montgomery,,,,,,Rosemont,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Saint Bonaventure University,,Warren,,,,,,Russell,,,,,,,,,,,,,,,,,,1,0,0,1,0
Theological Seminary,Saint Charles Borromeo Sem,,Montgomery,,,,,,Wynnewood,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Saint Francis University,,Cambria,,,,,,Loretto,,,,,,,,,,,,,,,,,,0,0,1,1,1
Private College and University,Saint Joseph's University,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Theological Seminary,Saint Tikhon's Ortho Theo Sem,,Wayne,,,,,,South Canaan,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Saint Vincent College,,Westmoreland,,,,,,Latrobe,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private State-Aided Institution,Salus University,,Philadelphia,,,,,,Elkins Park,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Seton Hill University,,Westmoreland,,,,,,Greensburg,,,,,,,,,,,,,,,,,,0,0,1,1,0
State University,Shippensburg University of PA,,Cumberland,,,,,,Shippensburg,,,,,,,,,,,,,,,,,,0,0,1,0,1
State University,Slippery Rock University of PA,,Butler,,,,,,Slippery Rock,,,,,,,,,,,,,,,,,,0,0,0,1,1
Other College and University,Southern Illinois Unversity-Carbondale,,Beaver,,,,,,Monaca,,,,,,,,,,,,,,,,,,0,0,0,1,0
Other College and University,Strayer University - Cranberry Woods,,Allegheny,,,,,,Warrendale,,,,,,,,,,,,,,,,,,0,0,1,1,0
Other College and University,Strayer University - Delaware County Campus,,Delaware,,,,,,Springfield,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Strayer University - Lower Bucks County Campus,,Bucks,,,,,,Trevose,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Strayer University - Penn Center West,,Allegheny,,,,,,Warrendale,,,,,,,,,,,,,,,,,,0,0,1,1,0
Other College and University,Strayer University - Philadelphia Branch,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Strayer University- Allentown,,Lehigh,,,,,,Allentown,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private College and University,Susquehanna University,,Snyder,,,,,,Selinsgrove,,,,,,,,,,,,,,,,,,0,0,0,0,1
Private College and University,Swarthmore College,,Delaware,,,,,,Swarthmore,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Temple University/ Main,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Temple University/Ambler Cmp,,Montgomery,,,,,,Ambler,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Thiel College,,Mercer,,,,,,Greenville,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private State-Aided Institution,Thomas Jefferson University,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Theological Seminary,Trinity School for Ministry,,Beaver,,,,,,Ambridge,,,,,,,,,,,,,,,,,,0,0,0,1,0
Theological Seminary,United Lutheran Seminary,,Adams,,,,,,Gettysburg,,,,,,,,,,,,,,,,,,0,0,1,0,1
Private State-Aided Institution,University of Pennsylvania,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,University of Phoenix - Philadelphia Main Campus,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,University of Pittsburgh/ Main,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
State-Related Commonwealth University,University of Pittsburgh/Bradford Cmp,,McKean,,,,,,Bradford,,,,,,,,,,,,,,,,,,1,0,0,1,0
State-Related Commonwealth University,University of Pittsburgh/Grnsburg Cmp,,Westmoreland,,,,,,Greensburg,,,,,,,,,,,,,,,,,,0,0,1,1,0
State-Related Commonwealth University,University of Pittsburgh/Johnstn Cmp,,Cambria,,,,,,Johnstown,,,,,,,,,,,,,,,,,,0,0,1,1,1
State-Related Commonwealth University,University of Pittsburgh/Titusvle Cmp,,Crawford,,,,,,Titusville,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,University of Scranton,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
Other College and University,University of South Florida,,Lehigh,,,,,,Allentown,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private State-Aided Institution,University of the Arts (The),,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,University of the Sciences,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,University of Valley Forge of the Assemblies of God,,Chester,,,,,,Phoenixville,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Ursinus College,,Montgomery,,,,,,Collegeville,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private Two-Year College,Valley Forge Military College,,Delaware,,,,,,Wayne,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Villanova University,,Delaware,,,,,,Villanova,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Walnut Hill College,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Washington and Jefferson College,,Washington,,,,,,Washington,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Waynesburg University,,Greene,,,,,,Waynesburg,,,,,,,,,,,,,,,,,,0,0,1,1,0
State University,West Chester University of PA,,Chester,,,,,,West Chester,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Westminster College,,Lawrence,,,,,,New Wilmington,,,,,,,,,,,,,,,,,,0,0,0,1,1
Theological Seminary,Westminster Theological Sem,,Montgomery,,,,,,Glenside,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Westmoreland County CC,,Westmoreland,,,,,,Youngwood,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Widener Univ/ Main,,Delaware,,,,,,Chester,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Wilkes University,,Luzerne,,,,,,Wilkes-Barre,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Wilson College,,Franklin,,,,,,Chambersburg,,,,,,,,,,,,,,,,,,0,0,1,0,1
Private College and University,Won Institute of Grad Studies,,Montgomery,,,,,,Glenside,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,York College of Pennsylvania,,York,,,,,,York,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Youngstown State University,,Butler,,,,,,Butler,,,,,,,,,,,,,,,,,,0,0,0,1,1
Other College and University,Albion College,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Albright College,,Berks,,,,,,Reading,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Allegheny College,,Crawford,,,,,,Meadville,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Alvernia University,,Berks,,,,,,Reading,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,American College of Financial Services,,Montgomery,,,,,,King of Prussia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Arcadia University,,Montgomery,,,,,,Glenside,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,ATSU School of Osteopathic Medicine in Arizona,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
State University,Bloomsburg University of PA,,Columbia,,,,,,Bloomsburg,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private College and University,Bryn Athyn Coll of New Church,,Montgomery,,,,,,Bryn Athyn,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Bryn Mawr College,,Montgomery,,,,,,Bryn Mawr,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Bucknell University,,Union,,,,,,Lewisburg,,,,,,,,,,,,,,,,,,0,0,0,0,1
Community College,Bucks Co CC/ Lower County Cps,,Bucks,,,,,,Bristol,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Bucks Co CC/Upper County Cps,,Bucks,,,,,,Perkasie,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Bucks County Community College / Main,,Bucks,,,,,,Newtown,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Butler County Community College,,Butler,,,,,,Butler,,,,,,,,,,,,,,,,,,0,0,0,1,1
Theological Seminary,Byzantine Catholic Seminary,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Cabrini University,,Delaware,,,,,,Radnor,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Cairn University,,Bucks,,,,,,Langhorne,,,,,,,,,,,,,,,,,,0,1,1,0,0
State University,California University of Pennsylvania,,Washington,,,,,,California,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Carlow University,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Carnegie Mellon University,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Cedar Crest College,,Lehigh,,,,,,Allentown,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private College and University,Central Penn College,,Cumberland,,,,,,Summerdale,,,,,,,,,,,,,,,,,,0,0,1,0,1
Private College and University,Chatham University,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,Chestnut Hill College,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
State University,Cheyney University of PA,,Delaware,,,,,,Cheyney,,,,,,,,,,,,,,,,,,0,1,1,0,0
Theological Seminary,Christ the Saviour Seminary,,Cambria,,,,,,Johnstown,,,,,,,,,,,,,,,,,,0,0,1,1,1
State University,Clarion Univ/Venango Campus,,Venango,,,,,,Clarion,,,,,,,,,,,,,,,,,,1,0,0,1,0
State University,Clarion University of Pennsylvania / Main,,Clarion,,,,,,Clarion,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Clarks Summit University,,Lackawanna,,,,,,Clarks Summit,,,,,,,,,,,,,,,,,,1,1,0,0,0
Community College,Community College of Allegheny County,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Community College,Community College of Beaver County,,Beaver,,,,,,Monaca,,,,,,,,,,,,,,,,,,0,0,0,1,0
Community College,Community College of Philadelphia,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Curtis Institute of Music,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Delaware County Community College,,Delaware,,,,,,Media,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Delaware Valley University,,Bucks,,,,,,Doylestown,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,DeSales University,,Lehigh,,,,,,Center Valley,,,,,,,,,,,,,,,,,,0,1,0,0,1
Other College and University,DeVry University - Center City Center- Philadelphia,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,DeVry University - Fort Washington,,Montgomery,,,,,,Fort Washington,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Dickinson College,,Cumberland,,,,,,Carlisle,,,,,,,,,,,,,,,,,,0,0,1,0,1
Private State-Aided Institution,Drexel University,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Duquesne University,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
State University,East Stroudsburg Univ of PA,,Monroe,,,,,,East Stroudsburg,,,,,,,,,,,,,,,,,,0,1,0,0,1
State University,East Stroudsburg University - Lehigh Valley Center,,Lehigh,,,,,,Bethlehem,,,,,,,,,,,,,,,,,,0,1,0,0,1
Other College and University,Eastern Mennonite Univ/Lanc,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Eastern University,,Delaware,,,,,,St Davids,,,,,,,,,,,,,,,,,,0,1,1,0,0
State University,Edinboro University of Pennsylvania,,Erie,,,,,,Edinboro,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Elizabethtown College,,Lancaster,,,,,,Elizabethtown,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Erie County Community College,,Erie,,,,,,Erie,,,,,,,,,,,,,,,,,,1,0,0,1,0
Theological Seminary,Evangelical Theological Seminary,,Lebanon,,,,,,Myerstown,,,,,,,,,,,,,,,,,,0,1,1,0,1
Private College and University,Franklin and Marshall College,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Gannon University,,Erie,,,,,,Erie,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Geisinger Commonwealth School of Medicine,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Geneva College,,Beaver,,,,,,Beaver Falls,,,,,,,,,,,,,,,,,,0,0,0,1,0
Private College and University,Gettysburg College,,Adams,,,,,,Gettysburg,,,,,,,,,,,,,,,,,,0,0,1,0,1
Private College and University,Gratz College,,Montgomery,,,,,,Melrose Park,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Grove City College,,Mercer,,,,,,Grove City,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Gwynedd Mercy University,,Montgomery,,,,,,Gwynedd Valley,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,HACC / Wildwood,,Dauphin,,,,,,Harrisburg,,,,,,,,,,,,,,,,,,0,1,0,0,1
Community College,HACC/Gettysburg Campus,,Adams,,,,,,Gettysburg,,,,,,,,,,,,,,,,,,0,0,1,0,1
Community College,HACC/Lancaster Campus,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,HACC/Lebanon Campus,,Lebanon,,,,,,Lebanon,,,,,,,,,,,,,,,,,,0,1,1,0,1
Community College,HACC/York Campus,,York,,,,,,York,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private Two-Year College,Harcum College,,Montgomery,,,,,,Bryn Mawr,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Harrisburg University of Science and Technology,,Dauphin,,,,,,Harrisburg,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private College and University,Haverford College,,Delaware,,,,,,Haverford,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Holy Family University,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Hussian College,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Immaculata University,,Chester,,,,,,Immaculata,,,,,,,,,,,,,,,,,,0,1,1,0,0
State University,Indiana University of PA - Northpointe,,Armstrong,,,,,,Freeport,,,,,,,,,,,,,,,,,,0,0,0,1,1
State University,Indiana University of PA - Punxsutawney,,Jefferson,,,,,,Punxsutawney,,,,,,,,,,,,,,,,,,1,0,0,1,1
State University,Indiana University of Pennsylvania - Main,,Indiana,,,,,,Indiana,,,,,,,,,,,,,,,,,,0,0,0,1,1
Other College and University,Inter American University of Puerto Rico-Arecibo,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,International Institute for Restorative Practices,,Northampton,,,,,,Bethlehem,,,,,,,,,,,,,,,,,,0,1,0,0,0
Other College and University,Jersey College,,Montgomery,,,,,,Jenkintown,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Jersey College,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
Other College and University,Johns Hopkins University (The),,Lancaster,,,,,,Millersville,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Johns Hopkins University (The),,Dauphin,,,,,,Harrisburg,,,,,,,,,,,,,,,,,,0,1,0,0,1
Other College and University,Johns Hopkins University (The),,Montgomery,,,,,,Blue Bell,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Johns Hopkins University (The),,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private State-Aided Institution,Johnson College,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Juniata College,,Huntingdon,,,,,,Huntingdon,,,,,,,,,,,,,,,,,,0,0,1,0,1
Private College and University,Keystone College,,Lackawanna,,,,,,La Plume,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,King's College,,Luzerne,,,,,,Wilkes-Barre,,,,,,,,,,,,,,,,,,1,1,0,0,0
State University,Kutztown University of PA,,Berks,,,,,,Kutztown,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,La Roche University,,Allegheny,,,,,,Pittsburgh,,,,,,,,,,,,,,,,,,0,0,1,1,0
Private College and University,La Salle University,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Lackawanna College,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Lafayette College,,Northampton,,,,,,Easton,,,,,,,,,,,,,,,,,,0,1,0,0,0
Private State-Aided Institution,Lake Erie College of Osteopathic Medicine,,Erie,,,,,,Erie,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Lancaster Bible College,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Theological Seminary,Lancaster Theological Seminary,,Lancaster,,,,,,Lancaster,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Lebanon Valley College,,Lebanon,,,,,,Annville,,,,,,,,,,,,,,,,,,0,1,1,0,1
Community College,Lehigh Carbon Community Coll,,Lehigh,,,,,,Schnecksville,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private College and University,Lehigh University,,Northampton,,,,,,Bethlehem,,,,,,,,,,,,,,,,,,0,1,0,0,0
Other College and University,Liberty University - Gateway Aviation Allentown,,Lehigh,,,,,,Allentown,,,,,,,,,,,,,,,,,,0,1,0,0,1
Other College and University,Liberty University - Gateway Aviation Blue Bell,,Montgomery,,,,,,Blue Bell,,,,,,,,,,,,,,,,,,0,1,1,0,0
Other College and University,Liberty University - High Flight Academy - Butler,,Butler,,,,,,Butler,,,,,,,,,,,,,,,,,,0,0,0,1,1
Other College and University,Liberty University - Moyer Aviation,,Monroe,,,,,,Tobyhanna,,,,,,,,,,,,,,,,,,0,1,0,0,1
State-Related Commonwealth University,Lincoln University,,Chester,,,,,,Lincoln University,,,,,,,,,,,,,,,,,,0,1,1,0,0
State University,Lock Haven University of PA - Clearfield,,Clearfield,,,,,,Clearfield,,,,,,,,,,,,,,,,,,0,0,0,1,1
State University,Lock Haven University of Pennsylvania,,Clinton,,,,,,Lock Haven,,,,,,,,,,,,,,,,,,1,0,0,0,1
Community College,Luzerne County Community College,,Luzerne,,,,,,Nanticoke,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Lycoming College,,Lycoming,,,,,,Williamsport,,,,,,,,,,,,,,,,,,1,1,0,0,1
Private College and University,Manor College,,Montgomery,,,,,,Jenkintown,,,,,,,,,,,,,,,,,,0,1,1,0,0
State University,Mansfield University of PA,,Tioga,,,,,,Mansfield,,,,,,,,,,,,,,,,,,1,1,0,0,1
Private College and University,Marywood University,,Lackawanna,,,,,,Scranton,,,,,,,,,,,,,,,,,,1,1,0,0,0
Private College and University,Mercyhurst University,,Erie,,,,,,Erie,,,,,,,,,,,,,,,,,,1,0,0,1,0
Private College and University,Messiah University,,Cumberland,,,,,,Grantham,,,,,,,,,,,,,,,,,,0,0,1,0,1
State University,Millersville University of PA,,Lancaster,,,,,,Millersville,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Misericordia University,,Luzerne,,,,,,Dallas,,,,,,,,,,,,,,,,,,1,1,0,0,0
Theological Seminary,Missio Theological Seminary,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Montgomery County CC / Main,,Montgomery,,,,,,Blue Bell,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Montgomery County CC/West Cmp,,Montgomery,,,,,,Pottstown,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Moore College of Art & Design,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
Private College and University,Moravian University,,Northampton,,,,,,Bethlehem,,,,,,,,,,,,,,,,,,0,1,0,0,0
Private College and University,Mount Aloysius College,,Cambria,,,,,,Cresson,,,,,,,,,,,,,,,,,,0,0,1,1,1
Private College and University,Muhlenberg College,,Lehigh,,,,,,Allentown,,,,,,,,,,,,,,,,,,0,1,0,0,1
Private College and University,Neumann University,,Delaware,,,,,,Aston,,,,,,,,,,,,,,,,,,0,1,1,0,0
Community College,Northampton Community College / Main,,Northampton,,,,,,Bethlehem,,,,,,,,,,,,,,,,,,0,1,0,0,0
Community College,Northampton Community College/Monroe,,Northampton,,,,,,Tannersville,,,,,,,,,,,,,,,,,,0,1,0,0,0
Private College and University,Peirce College,,Philadelphia,,,,,,Philadelphia,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Penn College of Technology / Advanced Automotive Tech Ctr,,Lycoming,,,,,,Williamsport,,,,,,,,,,,,,,,,,,1,1,0,0,1
State-Related Commonwealth University,Penn College of Technology / Penn College at Westboro,,Tioga,,,,,,Wellsboro,,,,,,,,,,,,,,,,,,1,1,0,0,1
State-Related Commonwealth University,Penn College of Technology / Schneebeli Earth Science Center,,Lycoming,,,,,,Montgomery,,,,,,,,,,,,,,,,,,1,1,0,0,1
State-Related Commonwealth University,Penn College of Technology/Wentzel Lumley Aviation Center,,Lycoming,,,,,,Montoursville,,,,,,,,,,,,,,,,,,1,1,0,0,1
State-Related Commonwealth University,Penn State Abington,,Montgomery,,,,,,Abington,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Penn State Altoona,,Blair,,,,,,Altoona,,,,,,,,,,,,,,,,,,0,0,1,1,1
State-Related Commonwealth University,Penn State Beaver,,Beaver,,,,,,Monaca,,,,,,,,,,,,,,,,,,0,0,0,1,0
State-Related Commonwealth University,Penn State Berks,,Berks,,,,,,Reading,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Penn State Brandywine,,Delaware,,,,,,Media,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Penn State College of Medicine,,Dauphin,,,,,,Hershey,,,,,,,,,,,,,,,,,,0,1,0,0,1
State-Related Commonwealth University,Penn State DuBois,,Clearfield,,,,,,DuBois,,,,,,,,,,,,,,,,,,0,0,0,1,1
State-Related Commonwealth University,"Penn State Erie, The Behrend College",,Erie,,,,,,Erie,,,,,,,,,,,,,,,,,,1,0,0,1,0
State-Related Commonwealth University,"Penn State Fayette, The Eberly Campus",,Fayette,,,,,,Lemont Furnance,,,,,,,,,,,,,,,,,,0,0,1,1,0
State-Related Commonwealth University,Penn State Great Valley,,Chester,,,,,,Malvern,,,,,,,,,,,,,,,,,,0,1,1,0,0
State-Related Commonwealth University,Penn State Greater Allegheny,,Allegheny,,,,,,McKeesport,,,,,,,,,,,,,,,,,,0,0,1,1,0
State-Related Commonwealth University,Penn State Harrisburg,,Dauphin,,,,,,Middletown,,,,,,,,,,,,,,,,,,0,1,0,0,1
State-Related Commonwealth University,Penn State Hazleton,,Luzerne,,,,,,Hazleton,,,,,,,,,,,,,,,,,,1,1,0,0,0
State-Related Commonwealth University,Penn State Lehigh Valley,,Lehigh,,,,,,Center Valley,,,,,,,,,,,,,,,,,,0,1,0,0,1
State-Related Commonwealth University,Penn State Mont Alto,,Franklin,,,,,,Mont Alto,,,,,,,,,,,,,,,,,,0,0,1,0,1
State-Related Commonwealth University,Penn State New Kensington,,Westmoreland,,,,,,New Kensington,,,,,,,,,,,,,,,,,,0,0,1,1,0
State-Related Commonwealth University,Penn State Schuylkill,,Schuylkill,,,,,,Schuylkill Haven,,,,,,,,,,,,,,,,,,0,1,0,0,1
State-Related Commonwealth University,Penn State Shenango,,Mercer,,,,,,Sharon,,,,,,,,,,,,,,,,,,1,0,0,1,0
State-Related Commonwealth University,Penn State The Dickinson School of Law,,Cumberland,,,,,,Carlisle,,,,,,,,,,,,,,,,,,0,0,1,0,1
State-Related Commonwealth University,Penn State Wilkes-Barre,,Luzerne,,,,,,Lehman,,,,,,,,,,,,,,,,,,1,1,0,0,0
State-Related Commonwealth University,Penn State Worthington Scranton,,Lackawanna,,,,,,Dunmore,,,,,,,,,,,,,,,,,,1,1,0,0,0
